gene	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
NUMA1	9.14397	8.059811	8.906334	9.108365	8.170729	8.633958	8.579061
NUMBL	5.819798	7.040641	5.838986	6.438652	7.219538	6.347468	5.471519
NUMB	2.846923	2.542861	2.975195	3.445445	2.353347	3.692464	2.957923
NUP107	5.533345	4.80433	6.210483	5.910013	5.801016	6.159933	5.964546
NUP133	5.924471	5.192623	5.994023	5.887517	5.173213	5.880456	6.305116
NUP153	8.018911	7.242807	7.862896	7.801625	8.091936	7.760222	7.990703
NUP155	6.237017	5.449905	7.004146	6.578865	6.305902	7.159073	6.776631
NUP160	6.25556	5.260554	6.667093	6.39743	5.681728	6.429869	6.626597
NUP188	7.745101	6.594583	7.332912	7.708725	7.030867	7.537191	7.361056
NUP205	7.177959	6.150545	7.358642	6.708625	6.978719	7.337187	7.247727
NUP210L	8.414156	8.321499	8.201015	8.863144	8.100119	8.766712	8.148686
NUP210	0.3859306	0.5671865	-0.6890043	1.816709	0.8818244	1.10289	0.4924715
NUP214	8.110509	7.250945	7.42853	7.945164	8.773701	7.809131	7.716361
NUP35	3.231556	2.363037	3.904242	2.683971	1.739958	2.835769	3.418514
NUP37	3.061741	2.680552	4.683326	3.618739	4.172316	4.180803	4.339777
NUP43	4.249095	2.881095	4.98411	4.605727	3.73398	4.175354	4.517295
NUP50	5.818652	6.196701	6.710352	6.461259	7.084239	6.64227	6.529829
NUP54	5.219648	4.680566	5.571614	5.198829	5.206041	5.072363	5.227469
NUP62CL	6.819725	6.615743	7.336861	7.373474	7.704406	7.030039	6.98087
NUP62	-7.44261	-1.727109	-2.339396	-3.20909	-0.2363747	0.4572541	-0.5897013
NUP85	5.8366	5.03655	5.878628	5.832154	5.145181	5.990826	5.847193
NUP88	6.36404	4.95977	6.150486	6.090106	5.565847	5.827011	5.959364
NUP93	6.395324	5.510104	6.34341	6.172165	5.925802	6.246713	6.144737
NUP98	8.483875	7.991911	8.073773	8.418545	7.769132	8.013308	8.299344
NUPL1	5.255669	5.267081	5.57278	5.797834	5.847124	5.669252	5.492439
NUPL2	4.255886	3.309247	4.416248	4.641623	3.636272	3.751028	4.085179
NUPR1	-7.44261	-7.944765	-2.339396	-5.954615	-7.702045	-2.599766	-4.645847
NUS1	5.07834	4.247092	5.151767	4.302842	4.060225	5.226979	4.683306
NUSAP1	2.812789	3.253988	6.170635	4.00969	6.82731	6.424902	6.22511
NUTF2	4.649269	3.733594	4.25865	3.799088	4.956285	4.238555	3.995297
NVL	4.999606	4.09397	5.229183	5.054505	4.673421	4.855536	5.582113
NWD1	-7.44261	-5.113193	-7.516404	-4.132435	-7.702045	-7.526643	-3.338421
NXF1	8.026936	7.777452	6.872424	8.016219	7.95094	7.690942	7.02043
NXF2B	-22.32783	-23.8343	-22.54921	-22.21454	-23.10614	-22.57993	-23.29831
NXF2	-14.88522	-15.88953	-15.03281	-14.8097	-15.40409	-15.05329	-15.53221
NXF3	-1.035051	2.635138	2.607868	1.83336	1.99281	3.173055	0.9093511
NXF4	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
NXF5	-4.304464	-1.668991	-3.050018	-3.894503	-7.702045	-4.002253	-2.372335
NXNL1	-2.953274	-3.45839	-1.676356	-3.690311	-1.055005	-1.390296	-3.731284
NXNL2	-5.881416	-7.944765	-3.602713	-4.417511	-7.702045	-2.934812	-2.897389
NXN	-7.44261	-5.923553	-7.516404	-5.954615	-7.702045	-4.293172	-7.766103
NXPH1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
NXPH2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
NXPH3	-3.569106	-2.707853	-3.602713	-1.992726	-5.762863	-2.171729	-2.129836
NXPH4	-7.44261	-7.944765	-3.602713	-5.954615	-5.762863	-7.526643	-5.932144
NXT1	4.410722	3.506555	3.995698	4.541309	5.309709	4.036983	3.562163
NXT2	2.2715	1.839973	2.547512	2.190791	2.894933	2.781806	2.179362
NYNRIN	4.685561	2.10023	1.345734	2.930239	1.698199	3.970369	0.168699
NYX	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-4.002253	-7.766103
OAF	3.098097	1.217825	1.220485	1.730443	1.483204	2.382205	1.173306
OAS1	0.8024762	5.230333	4.099596	3.351755	4.14704	3.003011	6.313049
OAS2	3.126165	5.100602	4.547686	3.996813	4.580432	4.126302	6.394924
OAS3	2.817387	4.696543	4.5129	4.522822	3.479585	5.365421	7.151642
OASL	-1.035051	3.463358	0.8724022	1.782819	1.023824	1.148101	3.115301
OAT	3.85308	6.253216	7.415763	5.315276	5.813293	7.535243	7.403847
OAZ1	8.164685	8.824428	8.045829	8.153807	7.979859	8.264495	7.867487
OAZ2	3.67579	4.419392	3.435955	3.202731	2.58376	3.273383	3.311279
OAZ3	-4.665887	-2.302412	-0.7343983	-2.560847	-7.702045	-1.902239	-1.685154
OBFC1	5.273347	4.049226	4.790374	5.392448	4.376171	4.397554	4.395766
OBFC2A	4.237133	5.423435	3.217946	5.815751	5.582338	4.477957	4.560442
OBFC2B	4.103272	3.268932	4.099596	3.301778	5.411509	4.174443	3.569342
OBP2A	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
OBP2B	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OBSCN	5.364533	6.253216	7.399273	7.975895	6.704439	8.849236	7.205273
OBSL1	6.758726	3.095361	5.531427	4.049427	3.1727	5.830193	4.543046
OC90	-5.881416	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OCA2	-7.44261	-5.113193	-3.050018	-7.404848	-7.702045	-7.526643	-4.272896
OCEL1	1.68907	2.334908	1.577004	2.433996	0.8603478	1.140663	0.8158735
OCIAD1	6.018571	5.093274	6.032219	5.659365	5.747548	5.730296	5.687142
OCIAD2	3.43225	2.44098	3.818431	3.990332	2.046097	3.925629	2.951344
OCLM	1.218644	-0.4409747	-5.34081	-0.6676506	-0.3823419	-0.5370584	-0.6417994
OCLN	5.905701	1.829931	3.662993	3.971651	1.591448	4.392083	3.676933
OCM2	-3.084369	-4.59742	-3.300058	-1.677591	-0.02178003	-2.503396	-4.272896
OCM	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
OCRL	5.745142	3.861107	4.826968	5.740504	5.76499	5.912198	5.243264
ODAM	-7.44261	-7.944765	-2.339396	-7.404848	-7.702045	-7.526643	-7.766103
ODC1	5.892961	6.252746	6.602098	5.785854	6.12299	6.779093	7.006879
ODF1	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
ODF2L	6.209077	5.761937	6.743066	7.210156	6.604437	6.532002	6.022705
ODF2	3.477983	2.623558	3.710349	3.418109	2.923691	2.603933	3.637862
ODF3B	-0.7098943	-1.188894	-1.16048	-0.9515597	-0.664173	-2.099492	-1.144412
ODF3L1	1.771947	3.512845	1.480971	1.909929	2.506368	3.080854	4.130532
ODF3L2	-5.881416	-2.059052	-7.516404	-1.133741	-7.702045	-4.002253	-4.272896
ODF3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
ODF4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
ODZ1	-0.01060078	3.758956	2.007556	0.7061359	4.588618	0.5833079	1.370288
ODZ2	-7.44261	-7.944765	0.4537479	-7.404848	-7.702045	-2.599766	-2.897389
ODZ3	-2.953274	-5.923553	-0.6022889	-5.246174	-7.702045	-4.657964	-7.766103
ODZ4	-7.44261	-0.9979189	0.3704334	-1.775182	-7.702045	0.2237941	-1.859255
OFD1	7.148155	6.171573	6.455988	7.121843	6.463768	6.33632	6.1536
OGDHL	6.558022	7.744252	6.835523	7.20886	7.802419	7.27899	7.173946
OGDH	-7.44261	-7.944765	-3.602713	-7.404848	-2.826814	-1.434049	-4.645847
OGFOD1	4.873915	4.214656	5.332543	4.858469	6.217607	5.059602	4.898079
OGFOD2	2.893393	1.978237	2.822912	2.958976	1.153091	2.508925	2.678779
OGFRL1	5.908128	6.606397	6.469189	6.539926	5.773633	5.949921	5.637804
OGFR	4.77692	6.077624	4.136312	5.360135	5.144626	4.19254	4.040421
OGG1	3.467782	4.158587	3.667363	4.894123	5.825813	3.691191	3.78077
OGN	-0.4447114	-2.1357	0.6252815	-1.459094	-0.5163864	-0.7145299	-1.303154
OGT	9.280008	8.131446	7.587575	9.02169	8.043105	8.26198	8.334581
OIP5	-0.2020529	-2.707853	2.822912	1.146763	1.982907	2.840367	2.355782
OIT3	-7.44261	-2.595322	-7.516404	-3.352372	-4.076829	-5.89376	-7.766103
OLA1	6.109955	4.509446	6.442347	6.028175	6.598572	5.995987	5.782263
OLAH	-5.881416	-1.071304	-7.516404	-4.417511	-7.702045	-7.526643	-7.766103
OLFM1	-7.44261	1.300148	-4.510028	-7.404848	-0.0828748	-3.066346	-4.272896
OLFM2	0.7360301	-0.4904489	0.8874642	0.3489214	-0.6956379	-0.1070453	0.5973225
OLFM3	-7.44261	-1.727109	0.2119458	-7.404848	-7.702045	-7.526643	-5.932144
OLFM4	-2.267978	3.57429	-0.8297098	-0.4914322	5.258806	4.289887	2.506991
OLFML1	-4.304464	-2.490936	-2.205522	-2.650611	-1.096402	-0.236645	-5.932144
OLFML2A	-2.267978	-2.595322	-0.5204915	0.5637214	-0.4885626	-1.479171	-2.463158
OLFML2B	-0.8486884	-0.5158371	0.570339	-0.1108988	2.124762	3.423434	1.447117
OLFML3	-7.44261	-3.670095	1.870248	-4.132435	-0.1038285	0.527372	-1.685154
OLIG1	-1.500556	-1.727109	-2.836979	1.441013	1.698199	-0.3162887	-5.150149
OLIG2	-7.44261	-5.923553	-7.516404	-3.20909	-7.702045	-4.002253	-7.766103
OLIG3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OLR1	-7.44261	2.44098	1.016382	-0.1431114	4.79726	5.462203	0.4053031
OMA1	4.730745	4.115832	5.249728	4.477196	5.795722	4.783342	4.340616
OMD	-2.432919	-5.923553	-1.099814	-4.132435	-1.014763	-2.328052	-1.798856
OMG	2.677704	1.839973	0.9023707	0.7506459	1.757491	1.602515	0.8539944
OMP	-7.44261	-3.670095	-7.516404	-5.954615	-2.826814	-4.293172	-3.731284
ONECUT1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
ONECUT2	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
ONECUT3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OOEP	-3.569106	-7.944765	-2.486975	-4.773147	-4.076829	-5.89376	-7.766103
OPA1	7.461123	6.450453	6.936736	6.862311	6.981674	6.905291	6.943376
OPA3	1.622317	1.889161	0.8262489	1.944827	1.497187	1.374223	0.8350599
OPALIN	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.147399	-2.560086
OPCML	-7.44261	-7.944765	-7.516404	-4.417511	-7.702045	-7.526643	-7.766103
OPHN1	1.319332	3.442089	2.47458	3.152196	1.196588	-0.08944604	-3.731284
OPLAH	-4.015688	3.109959	-3.300058	-0.5990219	-1.592743	2.573874	-1.859255
OPN1LW	-3.388818	-2.302412	-7.516404	-3.894503	-7.702045	-7.526643	-7.766103
OPN1MW	-14.88522	-15.88953	-15.03281	-14.8097	-8.13652	-15.05329	-11.49739
OPN1SW	1.836795	1.046289	0.8262489	0.5436247	0.330327	1.315984	0.6632155
OPN3	2.649616	1.973684	3.577346	2.275481	1.213625	2.410312	3.292317
OPN4	-7.44261	-7.944765	-7.516404	-4.132435	-7.702045	-7.526643	-7.766103
OPN5	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OPRD1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OPRK1	-7.44261	-7.944765	-7.516404	-0.5768525	-7.702045	-2.099492	-7.766103
OPRL1	2.944731	2.743427	1.692993	2.877025	2.603285	2.713265	1.661122
OPRM1	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
OPTC	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OPTN	5.289158	7.927517	7.318571	7.004755	7.360305	6.666426	7.965691
OR10A2	-7.44261	-7.944765	-2.486975	-7.404848	-7.702045	-2.0307	-7.766103
OR10A3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10A4	-7.44261	-7.944765	-3.300058	-7.404848	-2.167295	-4.002253	-7.766103
OR10A5	-5.881416	-7.944765	-7.516404	-7.404848	-7.702045	-1.675252	-5.932144
OR10A6	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10A7	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10AD1	-0.8486884	-2.82991	-2.836979	-1.133741	-0.125091	-3.371982	-1.529819
OR10AG1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10C1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10G2	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR10G3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10G4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10G7	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10G8	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10G9	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10H1	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-7.526643	-4.272896
OR10H2	-7.44261	-7.944765	-2.339396	-7.404848	-7.702045	-7.526643	-7.766103
OR10H3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10H4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10H5	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10J1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10J3	-5.881416	-7.944765	-3.050018	-7.404848	-7.702045	-7.526643	-4.272896
OR10J5	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10K1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10K2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10P1	-7.44261	-7.944765	-7.516404	-7.404848	-4.076829	-2.703038	-7.766103
OR10Q1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10R2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10S1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10T2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10V1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10W1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR10X1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-2.286892
OR10Z1	-5.881416	-7.944765	0.7623205	-3.511469	-2.355501	-2.599766	0.8254986
OR11A1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR11G2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR11H12	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR11H1	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR11H4	-7.44261	-3.45839	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR11H6	-7.44261	-7.944765	-2.083023	-7.404848	-7.702045	-7.526643	-7.766103
OR11L1	-5.881416	-5.923553	-5.34081	-7.404848	-7.702045	-4.293172	-3.731284
OR12D2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR12D3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR13A1	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-4.293172	-7.766103
OR13C2	-7.44261	-7.944765	-1.290048	-2.320873	-7.702045	-4.002253	-5.932144
OR13C3	-1.805275	-5.923553	-1.099814	-2.115181	-0.3823419	-5.89376	-7.766103
OR13C4	-7.44261	-7.944765	-7.516404	-5.246174	-7.702045	-7.526643	-5.932144
OR13C5	-5.149251	-7.944765	-7.516404	-4.132435	-7.702045	-7.526643	-7.766103
OR13C8	-4.304464	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR13C9	-4.304464	-7.944765	-7.516404	-2.180539	-7.702045	-7.526643	-7.766103
OR13D1	-0.9388626	-3.918298	-5.34081	-1.879858	-7.702045	-2.814276	-1.579762
OR13F1	-5.881416	-5.923553	-7.516404	-5.246174	-7.702045	-7.526643	-7.766103
OR13G1	-1.068594	-7.944765	-7.516404	-5.954615	-7.702045	-3.066346	-2.560086
OR13H1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR13J1	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
OR14A16	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR14C36	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR14I1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR14J1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1A1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1A2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1B1	-5.881416	-7.944765	-7.516404	-7.404848	-5.762863	-5.89376	-7.766103
OR1C1	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-5.147399	-2.897389
OR1D2	-0.8781246	-7.944765	-3.050018	-7.404848	-7.702045	-4.657964	-7.766103
OR1D4	-0.04357337	-3.273813	-7.516404	-3.894503	-1.014763	-1.675252	-5.932144
OR1E1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1E2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1F1	-7.44261	-7.944765	-7.516404	-7.404848	-5.762863	-7.526643	-7.766103
OR1F2P	-7.44261	-1.36226	-7.516404	-3.511469	0.8164109	-3.760268	-1.434839
OR1G1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1I1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1J1	-7.44261	-7.944765	-3.602713	-7.404848	-7.702045	-1.623678	-7.766103
OR1J2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
OR1J4	-7.44261	-3.670095	-7.516404	-5.954615	-7.702045	-3.066346	-7.766103
OR1K1	-3.084369	-4.59742	-3.986189	-1.826571	-3.531375	-7.526643	-5.932144
OR1L1	-5.881416	-7.944765	-3.602713	-5.954615	-7.702045	-7.526643	-7.766103
OR1L3	-3.228577	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1L4	-2.267978	-3.273813	-5.34081	-3.352372	-7.702045	-7.526643	-5.932144
OR1L6	-1.749807	-5.113193	-2.205522	-4.417511	-7.702045	-7.526643	-7.766103
OR1L8	-5.881416	-7.944765	-3.602713	-2.959237	-4.076829	-5.89376	-5.150149
OR1M1	-7.44261	-7.944765	-2.651389	-7.404848	-7.702045	-7.526643	-7.766103
OR1N1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-4.657964	-7.766103
OR1N2	-7.44261	-7.944765	-5.34081	-5.954615	-7.702045	-7.526643	-7.766103
OR1Q1	-7.44261	-7.944765	-3.050018	-3.20909	-7.702045	-3.066346	-7.766103
OR1S1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR1S2	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
OR2A12	-11.74707	-11.61486	-15.03281	-11.29935	-7.684487	-1.844598	-6.330182
OR2A14	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2A1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2A25	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
OR2A2	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-7.526643	-4.272896
OR2A4	-7.44261	-2.963256	-2.339396	-7.404848	-7.702045	-5.89376	-7.766103
OR2A5	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-5.89376	-7.766103
OR2A7	-1.54708	-1.409064	-0.7812671	-2.476342	1.797592	3.041459	-0.1329924
OR2A9P	-14.88522	-15.88953	-12.02643	-10.37213	-15.40409	-5.968424	-11.86429
OR2AE1	-5.149251	-2.490936	-3.300058	-5.246174	-7.702045	-4.657964	-3.731284
OR2AG1	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-5.89376	-5.932144
OR2AG2	-5.881416	-7.944765	-2.339396	-7.404848	-1.592743	-4.657964	-7.766103
OR2AK2	-0.2589993	-5.113193	-5.34081	-2.560847	-2.258331	-1.116356	-1.221601
OR2AT4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2B11	-1.068594	-0.04015314	-5.34081	-1.459094	-0.4885626	-2.247775	-1.859255
OR2B2	-7.44261	-5.923553	-2.486975	-4.132435	-7.702045	-7.526643	-3.976822
OR2B3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2B6	-5.881416	-4.218262	-7.516404	-7.404848	-7.702045	-7.526643	-3.731284
OR2C1	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR2C3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2D2	-7.44261	-7.944765	-4.510028	-7.404848	-7.702045	-2.099492	-7.766103
OR2D3	-7.44261	-7.944765	-3.300058	-7.404848	-4.076829	-5.147399	-7.766103
OR2F1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2F2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2G2	-0.5592483	-7.944765	-7.516404	-3.078761	-7.702045	-3.371982	-3.976822
OR2G3	-1.211154	-7.944765	-2.651389	-5.954615	-7.702045	-7.526643	-3.731284
OR2G6	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2H1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR2H2	-7.44261	-7.944765	-7.516404	-5.246174	-7.702045	-2.413062	-4.272896
OR2J2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2J3	-7.44261	-4.218262	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2K2	-7.44261	-7.944765	-7.516404	-3.894503	-7.702045	-5.89376	-7.766103
OR2L13	2.149169	-2.963256	0.570339	-0.7645492	-2.826814	0.3191228	1.253928
OR2L1P	3.715746	-0.6783315	1.567683	1.424623	-0.4344749	2.229317	2.266738
OR2L2	3.000384	-2.393597	0.235681	-0.315936	-2.355501	1.007981	1.343742
OR2L3	3.012465	-5.923553	0.4738459	-1.775182	-7.702045	1.234483	0.9183742
OR2L8	2.798905	-1.507489	0.6431403	0.163829	-2.826814	0.7292897	1.537734
OR2M1P	1.351391	-2.963256	-3.050018	-2.396514	-7.702045	-0.6104616	-1.261801
OR2M2	-0.3801145	-7.944765	-7.516404	-3.894503	-7.702045	-7.526643	-3.976822
OR2M3	0.9852159	-7.944765	-1.865408	-2.476342	-7.702045	-5.89376	-1.740885
OR2M4	-1.138114	-5.923553	-7.516404	-5.246174	-7.702045	-7.526643	-3.731284
OR2M5	-0.04357337	-1.986272	0.006541161	-7.404848	-7.702045	-1.347831	-2.206228
OR2M7	-3.775186	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2S2	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
OR2T10	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR2T11	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR2T12	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR2T1	-2.19208	-7.944765	-3.602713	-7.404848	-7.702045	-7.526643	-3.976822
OR2T27	-7.44261	-7.944765	-3.050018	-4.132435	-7.702045	-7.526643	-2.897389
OR2T29	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2T2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2T33	-7.44261	-7.944765	-2.083023	-3.894503	-1.275001	-7.526643	-7.766103
OR2T34	0.7360301	-1.787667	-1.767788	0.5933512	-7.702045	0.5500072	-1.631496
OR2T35	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
OR2T3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2T4	-5.881416	-5.923553	-3.602713	-4.417511	-7.702045	-7.526643	-7.766103
OR2T5	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
OR2T6	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
OR2T8	0.03748679	-1.109446	0.1878135	0.6319341	-0.2134206	0.3452413	1.589493
OR2V2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-3.338421
OR2W1	-5.881416	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2W3	3.358448	4.435211	2.803191	3.29428	4.765117	3.479046	5.368294
OR2W5	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2Y1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR2Z1	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR3A1	-7.44261	-4.218262	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR3A2	-4.304464	-2.302412	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR3A3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR3A4	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR4A15	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR4A16	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR4A47	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
OR4A5	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR4B1	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
OR4C11	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
